FECHA;PAÍS;REGIÓN;MUNICIPIO;"DEPARTAMENTO
NO TOCAR";VEREDA;VARIABLE;EVENTO;URL ;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-10;COLOMBIA;CARIBE;BARRANQUILLA;ATLÁNTICO;N/A;ACOSO SEXUAL;La subintendente Sandra Marín denuncia el acoso sexual que ha sufrido en la Policía: “El coronel tiene mucho poder”;https://www.semana.com/nacion/barranquilla/articulo/la-subteniente-sandra-marin-denuncia-el-acoso-sexual-que-ha-sufrido-en-la-policia-el-coronel-tiene-mucho-poder/202413/?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-10;COLOMBIA;SANTANDERES;SARDINATA;NORTE DE SANTANDER;N/A;CORRUPCIÓN;Por presuntos actos de corrupción fue capturada durante las últimas horas la actual secretaria de gobierno del municipio de Sardinata.;https://caracol.com.co/2024/12/10/capturada-la-secretaria-de-gobierno-del-municipio-de-sardinata/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-10;COLOMBIA;SANTANDERES;TEORAMA;NORTE DE SANTANDER;CATATUMBO;PLAN PISTOLA;Las autoridades en total alerta ante un plan pistola contra la Fuerza Pública en Norte de Santander;https://www.alertasantanderes.com/norte-santander/las-autoridades-en-total-alerta-ante-un-plan-pistola-contra-la-fuerza-publica-en;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-10;COLOMBIA;SANTANDERES;EL ZULIA;NORTE DE SANTANDER ;PAN DE AZÚCAR;ENFRENTAMIENTO;Enfrentamientos entre el Ejército y el ELN en zona rural de El Zulia;https://caracol.com.co/2024/12/10/enfrentamientos-entre-el-ejercito-y-el-eln-en-zona-rural-de-el-zulia/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-08;COLOMBIA;CARIBE;BARRANQUILLA;ATLÁNTICO;JUAN MINA;HOMICIDIO;Jorge Romo Ramos, el líder que mataron y le pasaron un carro por encima;https://www.eluniversal.com.co/sucesos/2024/12/10/jorge-romo-ramos-el-lider-que-mataron-y-le-pasaron-un-carro-por-encima/?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ;N/A;INCAUTACIÓN;Incautan armas y medicamentos del Tren de Aragua usados para escopolaminar en Bogotá;https://www.wradio.com.co/2024/12/11/incautan-armas-y-medicamentos-del-tren-de-aragua-usados-para-escopolaminar-en-bogota/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;OCCIDENTE / EJE CAFETERO;MEDELLÍN;ANTIOQUIA ;N/A;INCAUTACIÓN;La Fiscalía General de la Nación realizó un trabajo de rastreo financiero durante varios meses a cerca de 25 personas con nexos con el ELN , producto de las labores investigativas se logró determinar que las personas eran propietarias de 141 bienes, pese a no tener ingresos económicos ni capacidad para adquirir dichos inmuebles.;Una avioneta, entre los millonarios bienes que le incautaron al ELN en Antioquia - BluRadio;repetida;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;AMAZONÍA ORINOQUÍA;YOPAL;CASANARE;N/A;HOMICIDIO ;Sicario asesinó a una mujer embarazada frente a la puerta de su casa en Yopal;https://www.laopinion.co/sucesos/sicario-asesino-una-mujer-embarazada-frente-la-puerta-de-su-casa-en-yopal;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-10;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ;N/A;HOMICIDIO ;"Hombre fue asesinado a disparos frente a su casa en Usaquén
El hecho se suma a otro caso de sicariato que se regi";https://www.qhubobogota.com/judiciales/hombre-asesinado-disparos-usaquen/?feed_id=63563&_unique_id=6759801fb971e&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;AMAZONÍA ORINOQUÍA;EL PAUJIL;CAQUETÁ;N/A;DESAPARICIÓN ;"
Desapareció líder social embarazada en Caquetá: familia teme retención de grupos armados";https://www.noticiasrcn.com/colombia/desaparecio-lider-social-embarazada-sandra-milena-martinez-en-caqueta-784620#google_vignette;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;CARIBE;BARRANQUILLA;ATLANTICO ;Arroyo de Piedra;AMENAZAS;Miembros del Comité No más Peaje en Luruaco denuncian amenazas;https://www.bing.com/search?q=arroyo+de+piedra&form=ANNH01&refig=29798bb5b76f4b908da7443e4d41cb3d&pc=U531;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;ANDINA;SOACHA;CUNDINAMARCA;N/A;HOMICIDIO ;Bebé de dos meses murió en Soacha: alparecer habria sido abusada y golpeada;https://www.noticiascaracol.com/colombia/bebe-de-dos-meses-murio-en-soacha-habria-sido-abusada-y-golpeada-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;OCCIDENTE / EJE CAFETERO;PEREIRA;RISARALDA;N/A;CAPTURA;"Entre los capturados se encuantra ailas ""Murci""quien alparecer lideraba la ejecusion de homicios selectivos de integrantes de otras organizaciones locales. Con el fin de controlar la comercializacion  y trafico de estupefacientes. ";https://caracol.com.co/2024/12/12/duro-golpe-a-cordillera-en-pereira-capturaron-a-varios-de-sus-presuntos-sicarios/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ;N/A;CORRUPCIÓN ;El contrato de camionetas blindadas para la UNP quedó en manos de una empresa salpicada en un escándalo de corrupción.;https://x.com/estoescambio/status/1867222094112526828?t=T94eP0xFuYcuaB2yWA_JWQ&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;PACÍFICA;TUMACO;NARIÑO;LA CARBONERA;BLOQUEO;La vía de entrada a Tumaco se encuentra cerrada en el sector de La Carbonera. Comunidades que hacen parte del Programa Nacional de Sustitución de Cultivos de uso Ilícito bloquean la vía por incumplimiento de pagos por parte de Gobierno Nacional.;https://x.com/NoticiasRCN/status/1867245415768174813?t=QW63-1VAly-JH2avwGEJ9A&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;PACÍFICA;ARGELIA;CAUCA;N/A;RECLUTAMIENTO DE MENORES ;"Para reclutar menores, las disidencias de las Farc lideradas por Iván Mordisco estarían empleando una nueva estrategia, infiltrar niños y niñas en instituciones educativas.

Esta situación ocurre principalmente en territorios indígenas del norte del Cauca y en municipios del sur, como Argelia.";https://www.wradio.com.co/2024/12/12/colegios-son-infiltrados-por-las-disidencias-en-el-cauca-para-reclutar-menores/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-11;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ;N/A;CORRUPCIÓN ;El procurador delegado para la Vigilancia Administrativa, Marcio Melgosa, detalló varias investigaciones en curso relacionadas con la contratación estatal en los micrófonos de La W.  Estos casos incluyen procesos de adquisición de camionetas blindadas para la UNP, la falta de mantenimiento de helicópteros rusos MI-17, y posibles irregularidades en el programa Caminos Comunitarios para la Paz Total.;https://www.wradio.com.co/2024/12/13/alerta-por-irregularidades-en-contratos-de-la-unp-helicopteros-y-vias-terciarias/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-13;COLOMBIA;CARIBE;BARRANQUILLA;ATLÁNTICO;N/A;HOMICIDIO;"Las autoridades se encuentran indagando el crimen de un comerciante, ocurrido en la localidad suroccidente de Barranquilla.
Se trata del episodio violento en el que fue asesinado un hombre identificado como Édgar Fabián Cáceres Arias, de 25 años.";https://www.wradio.com.co/2024/12/13/barranquilla-autoridades-adelantan-pesquisas-por-crimen-de-comerciante/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-13;COLOMBIA;OCCIDENTE / EJE CAFETERO;QUIBDÓ;CHOCÓ;N/A;CESE AL FUEGO;Las 5 bandas criminales que operan en Quibdó, Chocó, tres de ellas en diálogo con el Gobierno y dos en acercamientos para conversar han acordado un  cese al fuego hasta el 31 de enero de 2025. Además le hacen un llamado al Clan del Golfo a unirse a este cese al fuego para dar tranquilidad a la población civil.;https://x.com/UltimaHoraCR/status/1867719486930817139?t=9xPr1Ph-zP0vfM6DJs91SA&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-13;COLOMBIA;PACÍFICA;TOTORO;CAUCA;N/A;RETÉN ILEGAL;Este viernes, la autoridad del resguardo indígena de Belalcázar denunció que la tesorera del cabildo y un miembro del esquema de seguridad, fueron interceptados por hombres armados en el trayecto entre Totoró y Gabriel López, en el oriente del Cauca y fueron obligados a descender del vehículo para posteriormente hurtarlo. Hasta el momento se desconoce el paradero de la autoridad y sus acompañantes.;https://x.com/rcnradio/status/1867735209006817710?t=g0UeZ3NK7UuSmr_0Z_aacA&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-14;COLOMBIA;OCCIDENTE / EJE CAFETERO;CAUCASIA;ANTIOQUIA;N/A;HOMICIDIO ;Las autoridades están investigando el homicidio de un hombre de 41 años en el municipio de Caucasia, Bajo Cauca antioqueño. La víctima fue atacada a tiros y hallada por la comunidad que advirtió a la policía sobre el hecho violento.;https://caracol.com.co/2024/12/14/en-caucasia-asesinaron-a-un-hombre-al-parecer-pretendian-secuestrarlo/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-14;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ;N/A;CORRUPCIÓN ;Exclusivo: la mano derecha del exsenador Mario Castaño acusó a la exdirectora del DPS Susana Correa de direccionar millonarios contratos para beneficiar a congresistas. Aquí, su explosiva confesión;https://www.semana.com/nacion/justicia/articulo/exclusivo-la-mano-derecha-del-exsenador-mario-castano-acuso-a-la-exdirectora-del-dps-susana-correa-de-direccionar-millonarios-contratos-para-beneficiar-a-congresistas-aqui-su-explosiva-confesion/202430/?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-13;COLOMBIA;AMAZONÍA ORINOQUÍA;LA MONTAÑITA;CAQUETÁ;N/A;HOMICIDIO;Asesinan a firmante del Acuerdo de Paz en Caquetá: excombatientes enfrentan amenazas de grupos armados;https://www.infobae.com/colombia/2024/12/14/asesinan-a-firmante-del-acuerdo-de-paz-en-caqueta-excombatientes-enfrentan-amenazas-de-grupos-armados/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-14;COLOMBIA;OCCIDENTE / EJE CAFETERO;EL BAGRE;ANTIOQUIA;N/A;HOMICIDIO;En El Bagre, una mujer murió tras ser golpeada por su pareja sentimental;https://caracol.com.co/2024/12/14/en-el-bagre-una-mujer-murio-tras-ser-golpeada-por-su-pareja-sentimental/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;SANTANDERES;TIBÚ;NORTE DE SANTANDER;N/A;HOMICIDIO;Un hombre que aún no ha sido identificado fue asesinado a disparos en el sector Villa Nueva del municipio de Tibú y sobre su cuerpo fue dejado un cartel indicando que al parecer era un ladrón de motocicletas.;https://caracol.com.co/2024/12/15/un-hombre-fue-asesinado-a-disparos-en-el-municipio-de-tibu/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ;N/A;JUDICIAL ;Abogado Del Río asegura que Monsalve sufrió un infarto y pide 'toda la seguridad necesaria';https://www.eltiempo.com/justicia/investigacion/abogado-del-rio-segura-que-monsalve-sufrio-un-infarto-y-que-pide-toda-la-seguridad-necesaria-3409236?webview;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;PACÍFICA;PRADERA;VALLE DEL CAUCA;BOLO AZUL;HOMICIDIO;Una difícil situación en materia de seguridad está viviendo el municipio de Pradera, Valle, en los últimos días. Esto debido a la muerte de cinco líderes sociales, las cuales son materia de investigación por las autoridades, que no descartan que sea obra de un grupo armado organizado.;https://www.elpais.com.co/judicial/recientes-asesinatos-en-pradera-podrian-desencadenar-desplazamientos-masivos-preocupante-denuncia-de-los-campesinos-del-valle-1543.html;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;AMAZONÍA ORINOQUÍA;;CAQUETA;;RESCATE ;Encuentran en Caquetá a niña desaparecida hace más de 2 meses en Andes, Antioquia;https://www.bluradio.com/regiones/antioquia/encuentran-en-caqueta-a-nina-desaparecida-hace-mas-de-2-meses-en-andes-antioquia-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;OCCIDENTE / EJE CAFETERO;MEDELLÍN;ANTIOQUIA;MANRIQUE;HOMICIDIO MULTIPLE ;Hombres armados ingresaron a una vivienda del barrio Manrique Central, en el nororiente de Medellín, y asesinaron a tres personas con disparos de arma de fuego mientras departían en una fiesta.;https://caracol.com.co/2024/12/15/investigan-un-triple-homicidio-en-una-vivienda-en-el-barrio-manrique-de-medellin/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;SANTANDERES;EL ZULIA;NORTE DE SANTANDER ;LOS ENCERRADEROS;HOMICIDIO ;Soldado fue asesinado en medio de enfrentamientos con el Eln en zona rural de EL Zulia;https://www.laopinion.co/judicial/soldado-fue-asesinado-en-medio-de-enfrentamientos-con-el-eln-en-zona-rural-de-el-zulia;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;SANTANDERES;SARDINATA;NORTE DE SANATANDER ;LAS MERCEDES;RETÉN ILEGAL;"Hay zozobra entre la comunidad en zona rural del municipio de Sardinata por la presencia de integrantes de las disidencias de las Farc en la vía que comunica con el municipio de Ocaña.
";https://caracol.com.co/2024/12/15/zozobra-por-presencia-de-las-disidencias-en-la-via-sardinata-ocana/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;PACÍFICA;ARGELIA;CAUCA;EL PÍNCHE;BAJA;La Tercera División del Ejército Nacional informó que, en acciones militares realizadas en las últimas horas en el sur del Cauca, murió un presunto integrante del ELN, quien haría parte del esquema de seguridad de alias ‘Marcos Pacífico’, principal cabecilla de este grupo armado en la región.;https://www.wradio.com.co/2024/12/15/en-operaciones-del-ejercito-murio-un-presunto-integrante-del-eln-en-el-sur-del-cauca/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;AMAZONÍA ORINOQUÍA;VALPARAISO;CAQUETÁ;N/A;RESCATE ;Ejército Nacional rescata comerciante secuestrado y menor desaparecida en operaciones militares contra el crimen en Caquetá.;https://www.antioquiacritica.com/operaciones-militares-en-caqueta/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-16;COLOMBIA;SANTANDERES;CÚCUTA;NORTE DE SANTANDER;N/A;RESCATE ;En tiempo récord las autoridades lograron el rescate de un joven de 19 años secuestrado desde el pasado viernes 13 de diciembre en horas de la tarde en el barrio García Herreros de Cúcuta. Luego que se presentara el hecho se dio inicio a labores investigativas, de búsqueda y rescate de la víctima y en menos 48 horas fue rescatado.;https://www.wradio.com.co/2024/12/16/gaula-rescato-a-hijo-de-un-comerciante-en-cucuta-secuestrado-el-pasado-fin-de-semana/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;PACÍFICA;CALI;VALLE DEL CAUCA;N/A;VANDALISMO;Nuevamente en la capital del Valle se sienten los fantasmas del estallido social de 2021, cuando varias personas destruyeron gran parte de la infraestructura de la ciudad. Este domingo, tras los disturbios generados al interior del estadio Pascual Guerrero en el marco de la final de la Copa BetPlay, decenas de seguidores del América de Cali vandalizaron comercios del barrio San Fernando y se enfrentaron a la Fuerza Pública.;https://www.semana.com/nacion/cali/articulo/cali-bajo-el-vandalismo-comercios-saqueados-robos-masivos-y-heridos-en-los-alrededores-del-estadio-pascual-guerrero/202428/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-16;COLOMBIA;SANTANDERES;BUCARAMANGA;SANTANDER;N/A;ATAQUE;Como Paola Andrea Suárez Osorio, de 27 años, fue identificada la mujer que murió en Bucaramanga después de que recibiera un disparo mientras compartía con un grupo de personas quienes, vestidos con prendas alusivas al Atlético Nacional, festejaban el título alcanzado por el equipo paisa en la final de la Copa BetPlay después de empatar sin goles ante América de Cali.;https://www.bluradio.com/regiones/santanderes/ataque-contra-seguidores-de-atletico-nacional-dejo-una-mujer-muerta-en-bucaramanga-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-14;COLOMBIA;AMAZONÍA ORINOQUÍA;VILLANUEVA;CASANARE;N/A;ATENTADO;La denuncia del atentado a un líder ambiental en Villanueva, fue presentada por la senadora Isabel Zuleta, a través de su cuenta de X donde informó que en la noche del 14 de diciembre, el líder social y ambiental Milton Bejarano sufrió un atentado contra su vida cuando ingresaba a su vivienda en motocicleta.;https://prensalibrecasanare.com/villanueva/53354-lnder-ambiental-en-villanueva-fue-vnctima-de-atentado.html;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-16;COLOMBIA;OCCIDENTE / EJE CAFETERO;SEGOVIA;ANTIOQUIA;N/A;HOMICIDIO;Integrante de la comunidad LGTBI ha sido asesinado, está vez en zona urbana de Segovia, Antioquia. La víctima se llamaba William Mario Muñoz.;https://x.com/urbano_analisis/status/1868685000369201389?t=bFkLXausCT4-sCBJ8UYYTA&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-16;COLOMBIA;OCCIDENTE / EJE CAFETERO;AYAPEL;CORDOBA;N/A;QUEMA OFICINA;"En Ayapel, sur de Córdoba, un grupo de manifestantes incendió la oficina de Afinia, empresa responsable del suministro eléctrico, en señal de protesta ante la falta del servicio por más de 15 horas. Solo se reportaron pérdidas materiales; mientras que los trabajos de optimización en la subestación Cerromatoso culminaron con éxito, normalizando el servicio de energía.";https://x.com/UltimaHoraCR/status/1868570397567815718?t=c_5V1DCYOSFWL0nMEYHbpw&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-16;COLOMBIA;AMAZONÍA ORINOQUÍA;SAN VICENTE;CAQUETA;N/A;EXTORSIÓN;Localidades como San Vicente, Puerto Rico, Cartagena del Chairá, La Montañita, El Paujil, Milán, Florencia y El Doncello han sido identificadas como las más afectadas por estas actividades criminales. La situación ha generado un clima de incertidumbre y temor en las comunidades que dependen de la administración local.;https://www.noticiasrcn.com/colombia/alcaldes-de-caqueta-estarian-siendo-extorsionados-786909;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-16;COLOMBIA;CARIBE;CARTAGENA;BOLIVAR;N/A;NARCOTRÁFICO;Descubren “megacaleta” del Clan del Golfo con dos toneladas de cocaína cerca a Cartagena;https://www.elpais.com.co/judicial/descubren-megacaleta-del-clan-del-golfo-con-dos-toneladas-de-cocaina-cerca-a-cartagena-1642.html;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-17;COLOMBIA;SANTANDERES;TAME;ARAUCA;N/A;ATAQUE;Grave denuncia: el ELN atacó al Ejército en medio de la población civil en Arauca;https://www.semana.com/nacion/articulo/grave-denuncia-el-eln-ataco-al-ejercito-en-medio-de-la-poblacion-civil-en-arauca/202419/?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-17;COLOMBIA;SANTANDERES;CÚCUTA;NORTE DE SANTANDER ;N/A;RECLUTAMIENTO DE MENORES ;"Grupos armados estarían reclutando menores a través de ""enamoramientos entre niños""";https://caracol.com.co/2024/12/17/grupos-armados-estarian-reclutando-menores-a-traves-de-enamoramientos-entre-ninos/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-16;COLOMBIA;PACÍFICA;CAJIBÍO;CAUCA;CARMELO;ARTEFACTO EXPLOSIVO;"Dos casas fueron destruidas por un grupo paramilitar en zona rural de Cajibío, Cauca; esto se sabe";https://www.elpais.com.co/judicial/dos-casas-fueron-destruidas-por-un-grupo-paramilitar-en-zona-rural-de-cajibio-cauca-esto-se-sabe-1641.html;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-17;COLOMBIA;PACÍFICA;ARGELIA;CAUCA;N/A;ENFRENTAMIENTO;Combates entre soldados y disidentes de las Farc en El Plateado, Argelia: varios campesinos quedaron en medio del fuego;https://www.elpais.com.co/judicial/combates-entre-soldados-y-disidentes-de-las-farc-en-el-plateado-argelia-varios-campesinos-quedaron-en-medio-del-fuego-1732.html;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-18;COLOMBIA;ANDINA;LA PLATA;HUILA;N/A;BAJA;Ejército dio de baja a dos disidentes y recuperó seis menores reclutados en La Plata;https://www.lanacion.com.co/ejercito-dio-de-baja-a-dos-disidentes-y-recupero-seis-menores-reclutados-en-la-plata/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-17;COLOMBIA;CARIBE;BARRANQUILLA;ATLÁNTICO;N/A;FUGA DE PRESOS;Dos reclusos se fugaron de una URI de Barranquilla: uno era exparamilitar;https://www.wradio.com.co/2024/12/17/dos-reclusos-se-fugaron-de-una-uri-de-barranquilla-uno-era-exparamilitar/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-16;COLOMBIA;PACÍFICA;TUMACO;NARIÑO;N/A;ATAQUE;"""No disparen, somos civiles"": ocupantes de lancha atacada con ráfagas de fusil en Tumaco";https://www.bluradio.com/nacion/no-disparen-somos-civiles-ocupantes-de-lancha-atacada-con-rafagas-de-fusil-en-tumaco-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-15;COLOMBIA;OCCIDENTE / EJE CAFETERO;REMEDIOS;ANTIOQUIA ;SANTA MARTA ;COMBATES;Remedios: Durante combates entre ilegales, dañaron varios objetos de una escuela;https://caracol.com.co/2024/12/17/remedios-durante-combates-entre-ilegales-danaron-varios-objetos-de-una-escuela/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-17;COLOMBIA;SANTANDERES;TAME;ARAUCA ;N/A;SECUESTRO;Se presentó el secuestro de una mujer en zona rural del municipio de Tame ;https://casanarenoticias.com/index.php/component/k2/item/.21601?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-18;COLOMBIA;CARIBE;AGUACHICA;CESAR;N/A;BLOQUEO;Integrantes del EPL bloquearon la vía entre Ocaña y Aguachica;https://caracol.com.co/2024/12/18/integrantes-del-epl-bloquearon-la-via-entre-ocana-y-aguachica/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-12;COLOMBIA;OCCIDENTE / EJE CAFETERO;JARDÍN;ANTIOQUIA;N/A;AMENAZAS;Comunidad indígena de Jardín denuncia amenazas contra su gobernadora y otros comuneros;https://caracol.com.co/2024/12/18/comunidad-indigena-de-jardin-denuncia-amenazas-contra-su-gobernadora-y-otros-comuneros/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-18;COLOMBIA;OCCIDENTE / EJE CAFETERO;MEDELLÍN;ANTIOQUIA;N/A;HOMICIDIO;Hallan muerta y torturada a conductora de aplicación en un solitario paraje de Copacabana;https://www.elcolombiano.com/antioquia/natalia-loaiza-conductora-de-aplicacion-torturada-y-asesinada-copacabana-HN26090351;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-19;COLOMBIA;PACÍFICA;SANTANDER DE QUILICHAO;CAUCA;N/A;HOMICIDIO;Asesinan a guardia indígena en el Cauca;https://www.servindi.org/seccion-pueblos-indigenas-actualidad-noticias/19/12/2024/asesinan-guardia-indigena-en-el-cauca;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-19;COLOMBIA;PACÍFICA;PATIA;CAUCA;N/A;RECLUTAMIENTO DE MENORES ;Alerta por zonas de entrenamiento de menores reclutados por disidencias en Cauca y Valle;https://www.wradio.com.co/2024/12/19/alerta-por-zonas-de-entrenamiento-de-menores-reclutados-por-disidencias-en-cauca-y-valle/;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-19;COLOMBIA;PACÍFICA;PATIA;CAUCA;N/A;CAPTURA;Se logra la captura de dos personas por el delito de tráfico de sustancias para el procesamiento de narcóticos, transportaban 22.300 galones de gasolina (sin el certificado de carencia vigente) cubriendo la ruta Cartago -Tumaco.;https://www.policia.gov.co/noticia/dos-personas-capturadas-por-delito-trafico-sustancias-para-procesamiento-narcoticos;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-19;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ D.C.;N/A;DELITO SEXUAL;A través de un comunicado de Vicepresidencia, Francia Márquez dijo que dos mujeres integrantes de la Policía Nacional, que hacen parte de su esquema de seguridad, fueron víctimas del coronel (r) José Jhon Ruiz Rodríguez.;https://www.noticiascaracol.com/politica/francia-marquez-denuncia-presunto-acoso-de-un-policia-contra-dos-mujeres-de-su-esquema-de-seguridad-rg10?utm_source=NoticiasCaracol&utm_medium=WhatsApp;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-20;COLOMBIA;PACÍFICA;PATÍA;CAUCA;EL ESTRECHO;ARTEFACTO EXPLOSIVO;En el sur del Cauca, una carga explosiva fue detonada en una camioneta ubicada cerca del centro de entrenamiento del Ejército Nacional en el corregimiento de El Estrecho, municipio de Patía. El ataque, dirigido contra la base militar, no dejó afectaciones ni heridos entre el personal militar, según los reportes iniciales.;https://x.com/rcnradio/status/1870048021440029150?t=U2ZbYA4ic_QRUTm9qs34tw&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-20;COLOMBIA;CARIBE;MORALES;BOLIVAR;SAN LUQUITAS;ENFRENTAMIENTO;"Tres soldados heridos deja operación militar en la vereda San Luquitas, en el municipio de Morales Sur, en Bolívar.
Los uniformados resultaron heridos por la activación de un artefacto explosivo improvisado en medio de combates con el ELN";https://x.com/BluRadioCo/status/1870053379562713205?t=EbawoeNSZg2zTyRSixFzig&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-20;COLOMBIA;CARIBE;SANTA MARTA;MAGDALENA;N/A;AMENAZAS;La diputada del Magdalena, Rosita Jiménez da a conocer una presunta nueva amenaza de muerte en su contra. En esta oportunidad, la asambleista recibió un mensaje de ‘Feliz Navidad’, pero con dos balas, hecho que supone una mayor atención de las autoridades judiciales.;https://caracol.com.co/2024/12/20/amenazan-de-muerte-a-diputada-del-magdalena-le-desean-feliz-navidad-con-dos-balas/?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-20;COLOMBIA;SANTANDERES;GIRÓN;SANTANDER;N/A;CORRUPCIÓN;"Tribunal Administrativo de Cundinamarca anuló transferencia de $186.000 millones de la UNGRD a Girón por falta de estudios. ""Calificándola de falsa e incongruente por incluir obras no relacionadas con las emergencias""";https://x.com/BLUSantanderes/status/1870080459406725355?t=ai1TC4IrOiyCYr6-JHjx-w&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-20;COLOMBIA;AMAZONÍA ORINOQUÍA;PUERTO CARREÑO;VICHADA;N/A;AMENAZAS;"Katherine Ladino fue atacada en once oportunidades con un cuchillo por parte de su excompañero sentimental, ahora el hombre que está en prisión la amenaza constantemente al punto de verse obligada a salir de su pueblo junto a sus dos hijas.
Según el relato de la mujer, el hombre permanece en una estación de Policía en el departamento del Vichada, donde recibe visitas constantes y, al parecer, tendría acceso a privilegios.";https://www.bluradio.com/judicial/victima-de-intento-de-feminicidio-denuncia-que-su-agresor-sigue-amenazandola-desde-prision-rg10?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
